timestamp,open,high,low,close,volume
2026-05-18 13:00:00,398.06,399.34,397.14,397.78,748157
2026-05-18 14:00:00,397.77,397.78,393.1557,393.18,1101076
2026-05-18 15:00:00,393.16,395.9399,392.17,393.16,1966769
2026-05-18 16:00:00,393.16,393.5,392.72,393.4,2553018
2026-05-18 17:00:00,393.4,394.13,393.4,394.01,29923
2026-05-18 18:00:00,394.07,396.08,394.0,395.7,25809
2026-05-18 19:00:00,395.61,396.06,395.0,395.4568,26458
2026-05-19 04:00:00,395.52,400.0,394.94,396.38,76425
2026-05-19 05:00:00,396.42,396.8,394.5,395.31,21567
2026-05-19 06:00:00,395.37,395.37,393.6946,394.85,11238
2026-05-19 07:00:00,394.87,395.97,394.41,394.58,37440
2026-05-19 08:00:00,394.5,397.4,394.11,396.45,61717
2026-05-19 09:00:00,396.47,396.5643,384.05,387.25,2250956
2026-05-19 10:00:00,387.19,389.9,384.5,386.05,2447276
2026-05-19 11:00:00,386.04,386.5,383.4,383.86,1621655
2026-05-19 12:00:00,383.88,386.96,383.0,386.7,1297657
2026-05-19 13:00:00,386.77,390.39,386.23,388.095,1682442
2026-05-19 14:00:00,388.14,388.32,385.02,385.66,875034
2026-05-19 15:00:00,385.61,386.75,383.84,384.94,2583223
2026-05-19 16:00:00,384.97,385.17,384.37,384.66,2549996
2026-05-19 17:00:00,384.7527,384.92,384.23,384.36,18621
2026-05-19 18:00:00,384.4934,384.7088,384.0,384.1235,19664
2026-05-19 19:00:00,384.15,385.23,384.0195,385.07,31367
2026-05-20 04:00:00,386.39,387.41,384.11,386.66,40840
2026-05-20 05:00:00,386.7,387.18,386.0,386.16,18202
2026-05-20 06:00:00,386.27,386.32,385.45,385.81,16137
2026-05-20 07:00:00,385.82,386.27,384.861,385.242,39899
2026-05-20 08:00:00,385.2,385.81,384.73,384.73,51751
2026-05-20 09:00:00,384.79,390.6999,382.4,384.0,1861978
2026-05-20 10:00:00,384.035,384.0699,380.0,382.47,1900358
2026-05-20 11:00:00,382.38,384.08,381.06,383.24,1438917
2026-05-20 12:00:00,383.23,383.79,381.3682,382.07,717524
2026-05-20 13:00:00,382.055,382.63,380.98,382.4201,814375
2026-05-20 14:00:00,382.46,384.2799,381.94,384.009,948122
2026-05-20 15:00:00,384.0,385.33,382.97,384.89,1900320
2026-05-20 16:00:00,384.89,385.32,383.78,384.3696,2163411
2026-05-20 17:00:00,384.37,384.8888,384.2,384.5,10651
2026-05-20 18:00:00,384.3,384.63,382.5,383.34,22196
2026-05-20 19:00:00,383.69,384.19,383.2,383.74,10243
2026-05-21 04:00:00,385.86,386.18,383.2076,385.66,45846
2026-05-21 05:00:00,385.66,386.4,385.65,385.87,8563
2026-05-21 06:00:00,385.97,386.2,383.72,384.41,15318
2026-05-21 07:00:00,384.24,384.82,383.64,383.92,25741
2026-05-21 08:00:00,383.91,384.35,383.63,383.9,27769
2026-05-21 09:00:00,383.8,385.0,379.48,381.99,1427139
2026-05-21 10:00:00,381.9,385.41,379.51,384.88,2442146
2026-05-21 11:00:00,384.92,386.67,383.9217,385.675,1141710
2026-05-21 12:00:00,385.7,386.37,383.6,384.34,701410
2026-05-21 13:00:00,384.34,388.68,384.21,388.0,1170651
2026-05-21 14:00:00,388.0,388.17,384.3,384.79,816944
2026-05-21 15:00:00,384.77,385.405,382.0,383.47,2020992
2026-05-21 16:00:00,383.53,384.49,383.47,384.35,3741012
2026-05-21 17:00:00,384.49,384.56,384.18,384.18,8100
2026-05-21 18:00:00,384.39,385.48,384.0,385.25,14392
2026-05-21 19:00:00,385.27,385.73,385.0,385.38,12414
2026-05-22 04:00:00,387.0,387.0,385.13,385.66,23289
2026-05-22 05:00:00,385.65,385.9,384.6,385.33,16570
2026-05-22 06:00:00,385.2,385.2,383.8,383.98,13963
2026-05-22 07:00:00,384.1,384.44,383.06,384.15,23911
2026-05-22 08:00:00,384.09,384.99,383.8,383.85,46837
2026-05-22 09:00:00,383.83,384.35,380.6,382.5,1780883
2026-05-22 10:00:00,382.4925,384.03,380.325,383.94,1528446
2026-05-22 11:00:00,383.925,384.87,382.73,383.08,847397
2026-05-22 12:00:00,383.09,383.285,381.598,382.27,692249
2026-05-22 13:00:00,382.27,382.63,381.02,381.02,815889
2026-05-22 14:00:00,381.035,381.38,380.38,380.82,821593
2026-05-22 15:00:00,380.815,381.21,378.26,379.36,1700216
2026-05-22 16:00:00,379.38,380.08,379.38,379.62,1835583
2026-05-22 17:00:00,379.7,380.0,379.6173,379.7434,8443
2026-05-22 18:00:00,379.88,379.9,379.4,379.4,10045
2026-05-22 19:00:00,379.39,379.43,378.3,378.68,24766
2026-05-26 04:00:00,381.24,383.27,381.24,382.4,52705
2026-05-26 05:00:00,382.46,382.52,381.91,382.39,14918
2026-05-26 06:00:00,382.25,382.6,381.5,381.805,28539
2026-05-26 07:00:00,381.88,382.04,379.84,380.06,75656
2026-05-26 08:00:00,380.02,380.79,380.02,380.7001,75671
2026-05-26 09:00:00,380.72,383.47,379.14,383.39,1944481
2026-05-26 10:00:00,383.385,384.4125,381.98,384.215,1704191
2026-05-26 11:00:00,384.215,385.39,381.8,382.66,1727211
2026-05-26 12:00:00,382.61,383.345,381.95,382.6,871895
2026-05-26 13:00:00,382.61,383.03,381.365,382.74,726693
2026-05-26 14:00:00,382.77,383.32,381.785,382.01,745099
2026-05-26 15:00:00,381.99,384.97,381.94,384.94,1636243
2026-05-26 16:00:00,384.94,384.94,383.67,383.94,2689741
2026-05-26 17:00:00,383.87,384.6,383.8504,384.4,10622
2026-05-26 18:00:00,384.32,384.4,383.75,383.98,7392
2026-05-26 19:00:00,384.1,384.6132,384.0,384.55,9256
2026-05-27 04:00:00,385.0,385.0,383.13,384.31,22845
2026-05-27 05:00:00,384.34,384.66,384.19,384.29,8165
2026-05-27 06:00:00,384.33,384.41,383.23,383.7,10758
2026-05-27 07:00:00,383.7,383.88,382.58,382.67,35095
2026-05-27 08:00:00,382.7273,383.6393,382.2863,383.1882,44778
2026-05-27 09:00:00,383.11,386.81,381.0,386.48,1946914
2026-05-27 10:00:00,386.58,388.9,385.85,387.12,1732656
2026-05-27 11:00:00,387.11,388.2,386.5,387.21,1227415
2026-05-27 12:00:00,387.25,389.725,386.08,387.77,1048533
2026-05-27 13:00:00,387.755,388.26,386.43,388.04,803608
2026-05-27 14:00:00,388.04,388.76,386.27,386.77,964168
2026-05-27 15:00:00,386.7475,387.52,384.39,384.87,2171745
2026-05-27 16:00:00,384.83,386.2,384.5,386.15,2819519
2026-05-27 17:00:00,386.18,386.85,385.1928,385.8,16127
2026-05-27 18:00:00,386.0,386.56,385.31,385.74,6287
2026-05-27 19:00:00,385.81,386.0,384.4799,385.07,10994
2026-05-28 04:00:00,384.0,384.8654,381.79,384.05,45752
2026-05-28 05:00:00,384.2052,384.45,383.67,384.02,6928
2026-05-28 06:00:00,383.95,384.43,383.3,383.31,7053
2026-05-28 07:00:00,383.62,383.65,382.45,382.7595,29103
2026-05-28 08:00:00,382.87,384.0,382.7,383.5024,21425
2026-05-28 09:00:00,383.53,384.89,381.25,383.44,1620984
2026-05-28 10:00:00,383.49,386.47,382.02,385.17,1610189
2026-05-28 11:00:00,385.16,390.0,385.11,386.29,1203254
2026-05-28 12:00:00,386.295,386.5,384.19,384.9,833093
2026-05-28 13:00:00,384.9,387.07,384.65,385.7025,1366251
2026-05-28 14:00:00,385.715,387.35,385.23,386.41,1006877
2026-05-28 15:00:00,386.42,387.85,385.66,386.13,1668457
2026-05-28 16:00:00,386.13,388.06,385.6,387.0,2868511
2026-05-28 17:00:00,386.4,386.67,385.9,385.99,5513
2026-05-28 18:00:00,386.0,386.3099,385.35,385.68,8585
2026-05-28 19:00:00,385.68,385.99,385.42,385.42,7603
