timestamp,open,high,low,close,volume
2026-05-14 04:46:00,400.09,400.09,399.72,399.72,207
2026-05-14 04:48:00,400.0,400.0,399.93,399.93,130
2026-05-14 04:49:00,399.68,399.68,399.68,399.68,64
2026-05-14 04:50:00,399.8,399.8,399.8,399.8,40
2026-05-14 04:53:00,400.01,400.21,399.98,400.21,841
2026-05-14 04:55:00,400.2,400.2,400.18,400.18,144
2026-05-14 04:56:00,400.11,400.11,400.11,400.11,158
2026-05-14 04:57:00,399.98,400.0,399.6808,399.6808,170
2026-05-14 04:58:00,399.98,399.98,399.98,399.98,40
2026-05-14 05:00:00,400.06,400.16,400.06,400.16,130
2026-05-14 05:01:00,400.05,400.05,400.05,400.05,50
2026-05-14 05:06:00,400.01,400.01,400.01,400.01,40
2026-05-14 05:07:00,399.98,400.0,399.98,400.0,320
2026-05-14 05:08:00,399.93,399.93,399.93,399.93,125
2026-05-14 05:09:00,400.03,400.03,399.9,399.9,328
2026-05-14 05:10:00,399.91,399.93,399.77,399.77,360
2026-05-14 05:11:00,399.75,399.88,399.75,399.88,758
2026-05-14 05:12:00,399.97,399.97,399.96,399.96,117
2026-05-14 05:13:00,399.84,399.84,399.84,399.84,100
2026-05-14 05:14:00,399.64,399.64,399.64,399.64,100
2026-05-14 05:16:00,399.85,399.85,399.85,399.85,75
2026-05-14 05:19:00,399.8,399.8,399.8,399.8,148
2026-05-14 05:20:00,399.8,399.81,399.8,399.81,101
2026-05-14 05:22:00,399.74,399.84,399.74,399.84,208
2026-05-14 05:24:00,399.78,399.78,399.6,399.6,100
2026-05-14 05:25:00,399.78,399.83,399.78,399.83,171
2026-05-14 05:26:00,399.69,399.74,399.69,399.74,90
2026-05-14 05:27:00,399.5,399.5,399.5,399.5,180
2026-05-14 05:28:00,399.46,399.5,399.39,399.4,216
2026-05-14 05:29:00,399.3,399.3,399.3,399.3,159
2026-05-14 05:30:00,399.3,399.58,399.0,399.58,1148
2026-05-14 05:31:00,399.58,399.58,399.36,399.36,100
2026-05-14 05:32:00,399.43,399.5,399.43,399.5,475
2026-05-14 05:34:00,399.23,399.23,399.23,399.23,500
2026-05-14 05:35:00,399.58,399.58,399.23,399.23,354
2026-05-14 05:36:00,398.9,398.9,398.9,398.9,50
2026-05-14 05:37:00,398.71,398.71,398.71,398.71,50
2026-05-14 05:38:00,398.41,398.72,398.41,398.72,429
2026-05-14 05:39:00,398.73,398.86,398.41,398.78,385
2026-05-14 05:40:00,398.8,398.8,398.8,398.8,100
2026-05-14 05:41:00,399.06,399.06,399.06,399.06,50
2026-05-14 05:43:00,398.87,399.09,398.87,399.09,247
2026-05-14 05:46:00,398.98,399.0226,398.35,399.0226,6357
2026-05-14 05:47:00,398.55,398.7,398.3,398.3,2024
2026-05-14 05:48:00,398.53,398.53,398.53,398.53,40
2026-05-14 05:49:00,399.05,399.05,399.05,399.05,60
2026-05-14 05:50:00,398.83,398.83,398.83,398.83,70
2026-05-14 05:51:00,398.83,398.83,398.83,398.83,44
2026-05-14 05:52:00,398.71,398.71,398.36,398.36,517
2026-05-14 05:53:00,398.13,398.13,398.13,398.13,48
2026-05-14 05:54:00,398.22,398.23,398.22,398.22,350
2026-05-14 05:55:00,398.39,398.52,398.32,398.32,567
2026-05-14 05:58:00,398.26,398.26,398.26,398.26,125
2026-05-14 05:59:00,398.31,398.31,398.31,398.31,95
2026-05-14 06:00:00,398.3,398.44,398.3,398.44,343
2026-05-14 06:02:00,398.52,398.52,398.52,398.52,140
2026-05-14 06:03:00,398.36,398.56,398.36,398.41,1025
2026-05-14 06:04:00,398.44,398.91,398.43,398.91,420
2026-05-14 06:05:00,399.06,399.07,398.95,398.95,382
2026-05-14 06:06:00,398.95,398.95,398.9,398.9,160
2026-05-14 06:08:00,399.2,399.35,399.03,399.03,803
2026-05-14 06:09:00,398.9,398.9,398.9,398.9,150
2026-05-14 06:10:00,399.14,399.73,399.12,399.12,3016
2026-05-14 06:11:00,399.23,399.29,399.23,399.29,193
2026-05-14 06:12:00,399.19,399.24,398.83,398.92,618
2026-05-14 06:13:00,398.89,398.89,398.89,398.89,384
2026-05-14 06:14:00,398.9497,398.9497,398.9497,398.9497,121
2026-05-14 06:15:00,398.8,398.84,398.8,398.84,189
2026-05-14 06:17:00,398.85,398.98,398.85,398.98,128
2026-05-14 06:18:00,398.93,398.93,398.93,398.93,50
2026-05-14 06:21:00,398.67,398.86,398.67,398.83,584
2026-05-14 06:22:00,398.84,398.86,398.84,398.86,189
2026-05-14 06:23:00,398.7,398.7,398.7,398.7,57
2026-05-14 06:24:00,398.82,398.82,398.62,398.62,216
2026-05-14 06:25:00,398.84,398.84,398.84,398.84,57
2026-05-14 06:27:00,398.84,398.84,398.84,398.84,72
2026-05-14 06:30:00,398.84,398.84,398.63,398.63,175
2026-05-14 06:31:00,398.47,399.05,398.47,398.79,1157
2026-05-14 06:33:00,398.6,398.6,398.6,398.6,200
2026-05-14 06:36:00,398.82,398.82,398.8,398.8,462
2026-05-14 06:37:00,398.81,398.81,398.81,398.81,50
2026-05-14 06:38:00,398.8,398.82,398.8,398.82,381
2026-05-14 06:39:00,398.86,398.87,398.86,398.87,218
2026-05-14 06:41:00,398.65,398.65,398.61,398.61,179
2026-05-14 06:42:00,398.64,399.0,398.64,399.0,369
2026-05-14 06:46:00,398.63,398.63,398.5,398.62,460
2026-05-14 06:47:00,398.5,398.5,398.5,398.5,50
2026-05-14 06:48:00,398.3385,398.3385,398.3385,398.3385,78
2026-05-14 06:49:00,398.44,398.45,398.44,398.45,165
2026-05-14 06:50:00,398.45,398.45,398.45,398.45,70
2026-05-14 06:51:00,398.6,398.6,398.6,398.6,100
2026-05-14 06:52:00,398.3774,398.4015,398.3774,398.4001,500
2026-05-14 06:53:00,398.74,398.74,398.74,398.74,150
2026-05-14 06:54:00,398.93,398.93,398.7,398.7,442
2026-05-14 06:55:00,398.84,398.84,398.66,398.66,413
2026-05-14 06:56:00,398.66,398.71,398.66,398.71,117
2026-05-14 06:57:00,398.78,398.78,398.78,398.78,50
2026-05-14 07:00:00,398.81,398.81,398.59,398.78,1037
2026-05-14 07:01:00,398.56,398.61,398.56,398.61,586
2026-05-14 07:02:00,398.67,398.78,398.67,398.78,188
2026-05-14 07:03:00,398.87,398.87,398.87,398.87,200
2026-05-14 07:04:00,398.82,398.82,398.82,398.82,744
2026-05-14 07:05:00,398.6,398.65,398.59,398.59,2105
2026-05-14 07:06:00,398.72,398.75,398.72,398.75,145
2026-05-14 07:07:00,398.92,399.07,398.92,399.0647,894
2026-05-14 07:08:00,399.08,399.08,398.9987,398.9987,326
2026-05-14 07:09:00,398.88,398.88,398.88,398.88,60
2026-05-14 07:11:00,398.9884,398.9884,398.93,398.93,234
2026-05-14 07:12:00,398.98,398.98,398.9,398.9,246
2026-05-14 07:14:00,398.76,398.76,398.76,398.76,232
2026-05-14 07:16:00,398.7,398.9,398.7,398.89,680
2026-05-14 07:17:00,398.88,398.89,398.86,398.86,274
2026-05-14 07:18:00,398.73,398.73,398.62,398.62,160
2026-05-14 07:19:00,398.79,398.79,398.77,398.77,328
2026-05-14 07:22:00,398.744,398.744,398.56,398.6041,410
2026-05-14 07:23:00,398.5014,398.55,398.45,398.45,607
2026-05-14 07:24:00,398.555,398.555,398.44,398.44,129
2026-05-14 07:25:00,398.12,398.28,398.12,398.21,569
2026-05-14 07:26:00,398.22,398.22,398.11,398.1945,1331
2026-05-14 07:27:00,398.25,398.26,398.25,398.26,589
2026-05-14 07:28:00,398.3,398.3,398.3,398.3,40
2026-05-14 07:29:00,398.2,398.2,398.11,398.1101,821
2026-05-14 07:30:00,398.22,398.23,398.17,398.17,197
2026-05-14 07:31:00,398.3,398.3,398.29,398.29,100
2026-05-14 07:32:00,398.29,398.29,398.11,398.11,2760
2026-05-14 07:33:00,398.26,398.26,398.26,398.26,144
2026-05-14 07:34:00,398.3568,398.3568,398.3568,398.3568,50
2026-05-14 07:35:00,398.21,398.23,398.1348,398.23,549
2026-05-14 07:37:00,398.19,398.19,398.19,398.19,48
2026-05-14 07:38:00,398.44,398.44,398.35,398.35,160
2026-05-14 07:39:00,398.32,398.32,398.32,398.32,200
2026-05-14 07:40:00,398.382,398.382,398.382,398.382,50
2026-05-14 07:41:00,398.41,398.42,398.12,398.12,716
2026-05-14 07:42:00,398.2753,398.2753,398.18,398.18,209
2026-05-14 07:43:00,398.19,398.19,398.1334,398.1334,200
2026-05-14 07:44:00,398.29,398.2901,398.29,398.29,212
2026-05-14 07:46:00,398.5,398.57,398.3222,398.3222,1294
2026-05-14 07:47:00,398.373,398.373,398.373,398.373,50
2026-05-14 07:48:00,398.48,398.49,398.48,398.49,147
2026-05-14 07:49:00,398.33,398.52,398.33,398.52,696
2026-05-14 07:50:00,398.5999,398.5999,398.5,398.5,165
2026-05-14 07:51:00,398.5004,398.5004,398.5004,398.5004,200
2026-05-14 07:52:00,398.55,398.55,398.37,398.37,336
2026-05-14 07:53:00,398.3104,398.4231,398.2,398.2,1075
2026-05-14 07:54:00,398.26,398.26,398.26,398.26,300
2026-05-14 07:55:00,398.11,398.17,398.11,398.17,289
2026-05-14 07:56:00,398.11,398.23,398.11,398.17,2637
2026-05-14 07:57:00,398.17,398.3,398.17,398.25,449
2026-05-14 07:58:00,398.22,398.22,398.21,398.21,353
2026-05-14 07:59:00,398.11,398.14,398.07,398.14,4871
2026-05-14 08:00:00,398.28,398.28,398.11,398.11,1369
2026-05-14 08:01:00,398.11,398.24,398.11,398.24,740
2026-05-14 08:02:00,398.2565,398.29,398.2565,398.29,367
2026-05-14 08:03:00,398.32,398.39,398.18,398.39,466
2026-05-14 08:04:00,398.51,398.52,398.51,398.52,260
2026-05-14 08:05:00,398.6196,398.6196,398.6196,398.6196,75
2026-05-14 08:06:00,398.62,398.7,398.62,398.63,641
2026-05-14 08:07:00,398.75,398.82,398.75,398.82,120
2026-05-14 08:09:00,398.7205,398.7205,398.55,398.65,819
2026-05-14 08:10:00,398.55,398.55,398.55,398.55,48
2026-05-14 08:11:00,398.6,398.6,398.6,398.6,50
2026-05-14 08:12:00,398.61,398.7,398.29,398.32,1079
2026-05-14 08:13:00,398.32,398.4505,398.32,398.4505,523
2026-05-14 08:14:00,398.44,398.4679,398.32,398.32,708
2026-05-14 08:15:00,398.36,398.46,398.32,398.46,571
2026-05-14 08:16:00,398.45,398.45,398.45,398.45,50
2026-05-14 08:17:00,398.46,398.47,398.33,398.39,1040
2026-05-14 08:18:00,398.42,398.42,398.32,398.32,726
2026-05-14 08:20:00,398.3,398.32,398.3,398.3052,767
2026-05-14 08:22:00,398.35,398.35,398.35,398.35,40
2026-05-14 08:23:00,398.4,398.48,398.36,398.48,779
2026-05-14 08:24:00,398.34,398.421,398.15,398.15,730
2026-05-14 08:25:00,398.14,398.25,397.72,398.25,2681
2026-05-14 08:26:00,398.26,398.72,398.14,398.72,1582
2026-05-14 08:27:00,398.49,398.49,398.42,398.42,150
2026-05-14 08:28:00,398.44,398.44,398.27,398.27,144
2026-05-14 08:29:00,398.45,399.0,398.45,398.88,3374
2026-05-14 08:30:00,399.0,399.0,398.65,398.65,270
2026-05-14 08:31:00,398.3,398.3,398.17,398.17,629
2026-05-14 08:32:00,398.33,398.33,398.19,398.2745,445
2026-05-14 08:33:00,398.11,398.28,398.11,398.28,200
2026-05-14 08:34:00,398.22,398.28,398.22,398.28,791
2026-05-14 08:35:00,398.34,398.34,398.34,398.34,50
2026-05-14 08:36:00,398.18,398.18,398.16,398.18,190
2026-05-14 08:37:00,397.9,398.06,397.9,398.05,316
2026-05-14 08:38:00,398.0,398.0,398.0,398.0,50
2026-05-14 08:39:00,398.01,398.2,398.01,398.2,370
2026-05-14 08:40:00,398.2,398.2,398.18,398.18,136
2026-05-14 08:41:00,398.26,398.26,398.26,398.26,40
2026-05-14 08:43:00,398.0,398.06,398.0,398.06,490
2026-05-14 08:44:00,398.03,398.03,397.97,397.97,325
2026-05-14 08:45:00,397.95,397.98,397.7,397.72,850
2026-05-14 08:46:00,397.72,397.79,397.72,397.79,349
2026-05-14 08:47:00,397.82,397.82,397.72,397.72,184
2026-05-14 08:48:00,397.65,397.8,397.65,397.79,519
2026-05-14 08:49:00,397.84,397.84,397.65,397.66,1296
2026-05-14 08:50:00,397.6452,397.72,397.64,397.72,357
2026-05-14 08:51:00,397.74,397.81,397.5893,397.59,1981
2026-05-14 08:52:00,397.5809,397.5809,397.1,397.21,5077
2026-05-14 08:53:00,397.28,397.28,397.28,397.28,53
2026-05-14 08:54:00,397.3,397.3,397.17,397.23,361
2026-05-14 08:55:00,397.11,397.12,397.09,397.1,560
2026-05-14 08:56:00,397.16,397.28,397.08,397.28,4166
2026-05-14 08:57:00,397.15,397.41,397.15,397.41,250
2026-05-14 08:58:00,397.31,397.31,397.13,397.2,1296
2026-05-14 08:59:00,397.24,397.24,397.07,397.07,1549
2026-05-14 09:00:00,397.09,397.16,397.0,397.01,1000
2026-05-14 09:01:00,397.03,397.15,397.0169,397.15,537
2026-05-14 09:02:00,397.13,397.13,397.13,397.13,79
2026-05-14 09:03:00,397.14,397.14,397.01,397.11,195
2026-05-14 09:04:00,397.1736,397.1736,397.1736,397.1736,50
2026-05-14 09:05:00,397.03,397.0975,397.0,397.0975,365
2026-05-14 09:06:00,397.06,397.07,396.6,396.65,4929
2026-05-14 09:07:00,396.61,396.63,396.41,396.46,789
2026-05-14 09:08:00,396.38,396.67,396.38,396.59,773
2026-05-14 09:09:00,396.55,396.55,396.21,396.3445,4220
2026-05-14 09:10:00,396.37,396.38,396.05,396.12,1726
2026-05-14 09:11:00,396.0169,396.24,396.0169,396.2,1618
2026-05-14 09:12:00,396.06,396.13,396.0,396.13,970
2026-05-14 09:13:00,396.14,396.15,396.0,396.0,1699
2026-05-14 09:14:00,396.11,396.37,396.11,396.34,1617
2026-05-14 09:15:00,396.43,396.43,396.26,396.3,845
2026-05-14 09:16:00,396.3,396.38,396.24,396.38,922
2026-05-14 09:17:00,396.49,396.49,396.23,396.23,319
2026-05-14 09:18:00,396.35,396.35,396.21,396.22,525
2026-05-14 09:19:00,396.37,396.37,396.08,396.12,409
2026-05-14 09:20:00,396.05,396.26,396.05,396.26,835
2026-05-14 09:21:00,396.26,396.45,396.26,396.45,1935
2026-05-14 09:22:00,396.46,396.46,396.11,396.36,3061
2026-05-14 09:23:00,396.36,396.5494,396.36,396.4,1136
2026-05-14 09:24:00,396.37,396.37,396.24,396.34,729
2026-05-14 09:25:00,396.27,396.27,395.5,395.5,4940
2026-05-14 09:26:00,395.5,395.5579,395.34,395.5,1952
2026-05-14 09:27:00,395.5,395.51,394.32,394.74,9422
2026-05-14 09:28:00,394.66,394.66,393.34,393.6,17145
2026-05-14 09:29:00,393.64,394.19,393.25,393.72,6454
2026-05-14 09:30:00,393.79,396.0,393.07,395.33,359564
2026-05-14 09:31:00,395.04,396.1,394.93,395.66,79177
2026-05-14 09:32:00,395.64,396.23,395.46,395.635,71251
2026-05-14 09:33:00,395.69,396.39,394.89,396.375,78862
2026-05-14 09:34:00,396.4,396.8041,396.05,396.4,48016
2026-05-14 09:35:00,396.41,396.7915,395.9,396.52,52689
2026-05-14 09:36:00,396.545,397.0,396.51,396.7862,76416
2026-05-14 09:37:00,396.75,396.9799,396.06,396.35,50781
2026-05-14 09:38:00,396.345,397.0,396.205,396.7438,54789
2026-05-14 09:39:00,396.73,396.99,395.74,395.81,69528
2026-05-14 09:40:00,395.8537,395.95,394.94,395.07,50389
2026-05-14 09:41:00,395.16,395.89,395.1,395.81,40573
2026-05-14 09:42:00,395.805,395.805,394.99,395.185,36943
2026-05-14 09:43:00,395.155,395.64,395.02,395.5,48973
2026-05-14 09:44:00,395.45,396.32,395.38,396.08,35186
2026-05-14 09:45:00,396.12,397.44,396.12,397.38,51672
2026-05-14 09:46:00,397.43,397.55,396.66,396.8,51764
2026-05-14 09:47:00,396.79,397.32,396.71,396.71,34275
2026-05-14 09:48:00,396.68,396.68,396.02,396.02,31126
2026-05-14 09:49:00,396.08,397.08,396.06,396.89,23959
2026-05-14 09:50:00,396.885,396.95,396.21,396.46,33279
2026-05-14 09:51:00,396.45,396.58,396.3,396.47,28453
2026-05-14 09:52:00,396.4625,396.66,395.6101,395.95,37307
2026-05-14 09:53:00,395.9504,395.9504,394.89,395.5966,32347
2026-05-14 09:54:00,395.605,396.19,395.15,395.23,26842
2026-05-14 09:55:00,395.235,395.38,395.01,395.11,22156
2026-05-14 09:56:00,395.11,395.2415,394.95,395.0,24936
2026-05-14 09:57:00,394.98,395.3,394.84,395.115,20539
2026-05-14 09:58:00,395.07,395.43,394.96,395.12,18838
2026-05-14 09:59:00,395.15,395.21,394.36,394.65,35167
2026-05-14 10:00:00,394.61,394.82,394.43,394.58,19778
2026-05-14 10:01:00,394.555,394.57,394.29,394.455,30967
2026-05-14 10:02:00,394.43,394.46,393.87,394.06,42615
2026-05-14 10:03:00,394.04,394.21,393.92,394.11,21728
2026-05-14 10:04:00,394.0523,394.57,393.99,394.53,34011
2026-05-14 10:05:00,394.54,394.81,394.4,394.73,22217
2026-05-14 10:06:00,394.76,395.07,394.55,394.92,76599
2026-05-14 10:07:00,394.92,395.347,394.87,395.02,33612
2026-05-14 10:08:00,394.96,395.055,394.61,394.64,47112
2026-05-14 10:09:00,394.68,394.9892,394.645,394.81,18632
2026-05-14 10:10:00,394.87,395.055,394.795,394.969,20301
2026-05-14 10:11:00,394.945,395.02,394.6,395.02,26799
2026-05-14 10:12:00,395.0,395.18,394.71,395.105,29542
2026-05-14 10:13:00,395.12,395.3,394.71,395.0332,29069
2026-05-14 10:14:00,395.04,395.055,394.5,394.53,18835
2026-05-14 10:15:00,394.5001,394.74,394.35,394.37,16376
2026-05-14 10:16:00,394.36,395.025,394.33,395.0151,15775
2026-05-14 10:17:00,394.97,395.24,394.64,394.78,14104
2026-05-14 10:18:00,394.775,395.11,394.6,395.05,16036
2026-05-14 10:19:00,395.06,395.26,394.94,395.18,47165
2026-05-14 10:20:00,395.15,395.3688,394.82,394.99,34382
2026-05-14 10:21:00,395.0,395.1053,394.49,394.64,21688
2026-05-14 10:22:00,394.63,394.78,394.45,394.52,25516
2026-05-14 10:23:00,394.525,395.058,394.5,394.93,35017
2026-05-14 10:24:00,394.98,394.98,394.14,394.17,33826
2026-05-14 10:25:00,394.18,394.23,393.56,393.59,52725
2026-05-14 10:26:00,393.58,393.74,393.2001,393.29,46024
2026-05-14 10:27:00,393.3,393.5399,393.07,393.07,25270
2026-05-14 10:28:00,393.06,393.08,392.78,393.0025,48839
2026-05-14 10:29:00,393.01,393.17,392.728,393.06,18904
2026-05-14 10:30:00,393.065,393.295,392.78,393.165,38192
2026-05-14 10:31:00,393.17,393.7485,393.165,393.665,27885
2026-05-14 10:32:00,393.665,393.8,393.47,393.57,32641
2026-05-14 10:33:00,393.57,393.9,393.42,393.875,12539
2026-05-14 10:34:00,393.875,394.25,393.87,394.168,22948
2026-05-14 10:35:00,394.21,394.22,393.78,393.88,16950
2026-05-14 10:36:00,393.8999,394.05,393.61,393.87,38568
2026-05-14 10:37:00,393.83,394.11,393.72,394.06,18058
2026-05-14 10:38:00,394.04,394.11,393.82,393.845,28248
2026-05-14 10:39:00,393.88,394.28,393.88,394.09,36660
2026-05-14 10:40:00,394.09,394.1,393.8,393.92,28820
2026-05-14 10:41:00,393.94,394.16,393.73,394.04,23133
2026-05-14 10:42:00,394.08,394.15,393.67,393.7,36249
2026-05-14 10:43:00,393.73,393.86,393.58,393.815,21225
2026-05-14 10:44:00,393.765,393.86,393.6201,393.785,13951
2026-05-14 10:45:00,393.78,394.005,393.71,393.73,17300
2026-05-14 10:46:00,393.7,394.32,393.66,394.15,27477
2026-05-14 10:47:00,394.15,394.18,393.88,393.91,21103
2026-05-14 10:48:00,393.91,393.94,393.5,393.595,33727
2026-05-14 10:49:00,393.59,393.72,393.42,393.7001,28124
2026-05-14 10:50:00,393.74,394.16,393.66,394.16,19180
2026-05-14 10:51:00,394.2,394.7518,394.08,394.74,36865
2026-05-14 10:52:00,394.725,394.82,394.5401,394.75,30515
2026-05-14 10:53:00,394.72,394.78,394.3,394.3,15956
2026-05-14 10:54:00,394.33,394.56,394.21,394.37,22933
2026-05-14 10:55:00,394.4,394.59,394.0,394.4499,11166
2026-05-14 10:56:00,394.39,394.65,394.2601,394.56,12329
2026-05-14 10:57:00,394.53,394.62,394.39,394.545,12964
2026-05-14 10:58:00,394.5,394.53,394.32,394.32,13933
2026-05-14 10:59:00,394.34,394.44,394.05,394.41,16085
2026-05-14 11:00:00,394.44,394.57,394.17,394.17,20867
2026-05-14 11:01:00,394.155,394.41,394.01,394.35,17958
2026-05-14 11:02:00,394.33,394.56,394.33,394.51,23583
2026-05-14 11:03:00,394.5,394.67,394.41,394.51,22715
2026-05-14 11:04:00,394.54,394.6404,394.24,394.24,21482
2026-05-14 11:05:00,394.24,394.54,394.09,394.52,35197
2026-05-14 11:06:00,394.52,394.78,394.36,394.425,19063
2026-05-14 11:07:00,394.43,394.56,394.26,394.505,19491
2026-05-14 11:08:00,394.45,394.4699,394.24,394.26,10870
2026-05-14 11:09:00,394.3,394.45,394.25,394.415,9063
2026-05-14 11:10:00,394.46,394.97,394.41,394.93,20484
2026-05-14 11:11:00,394.91,394.91,394.48,394.5,13935
2026-05-14 11:12:00,394.5,394.54,394.28,394.4,24267
2026-05-14 11:13:00,394.4,394.4,394.12,394.29,25823
2026-05-14 11:14:00,394.33,394.57,394.23,394.49,25861
2026-05-14 11:15:00,394.46,394.6799,394.44,394.595,5472
2026-05-14 11:16:00,394.61,394.78,394.41,394.53,10799
2026-05-14 11:17:00,394.5701,394.72,394.51,394.63,13582
2026-05-14 11:18:00,394.63,394.84,394.5101,394.6,28990
2026-05-14 11:19:00,394.68,394.8446,394.54,394.81,13538
2026-05-14 11:20:00,394.8215,395.08,394.75,394.85,18401
2026-05-14 11:21:00,394.81,394.91,394.54,394.58,15353
2026-05-14 11:22:00,394.56,394.63,394.24,394.285,16304
2026-05-14 11:23:00,394.32,394.42,394.15,394.19,15570
2026-05-14 11:24:00,394.23,394.5,394.185,394.4,19047
2026-05-14 11:25:00,394.38,394.55,394.26,394.51,24596
2026-05-14 11:26:00,394.49,394.88,394.48,394.7,17661
2026-05-14 11:27:00,394.72,395.06,394.67,395.02,15267
2026-05-14 11:28:00,395.0,395.5,394.995,395.3999,27594
2026-05-14 11:29:00,395.36,395.36,394.76,394.84,17561
2026-05-14 11:30:00,394.89,395.16,394.89,395.045,9234
2026-05-14 11:31:00,395.0266,395.13,394.86,394.94,12479
2026-05-14 11:32:00,394.925,395.2799,394.85,395.185,17868
2026-05-14 11:33:00,395.18,395.44,394.87,394.8901,31359
2026-05-14 11:34:00,394.94,395.0,394.76,394.89,14631
2026-05-14 11:35:00,394.89,395.3,394.86,395.1,22282
2026-05-14 11:36:00,395.17,395.69,395.1,395.61,20798
2026-05-14 11:37:00,395.61,395.85,395.52,395.77,60995
2026-05-14 11:38:00,395.77,395.86,395.52,395.725,11744
2026-05-14 11:39:00,395.715,395.88,395.56,395.84,16388
2026-05-14 11:40:00,395.84,395.91,395.75,395.89,39713
2026-05-14 11:41:00,395.91,396.0,395.78,395.98,21848
2026-05-14 11:42:00,395.97,396.44,395.8854,396.4,33968
2026-05-14 11:43:00,396.37,396.45,396.195,396.34,30359
2026-05-14 11:44:00,396.29,396.48,396.11,396.3,38703
2026-05-14 11:45:00,396.41,396.46,396.23,396.326,17231
2026-05-14 11:46:00,396.33,396.5,396.26,396.3,18095
2026-05-14 11:47:00,396.33,396.5,396.25,396.5,19008
2026-05-14 11:48:00,396.455,396.5,396.28,396.45,16828
2026-05-14 11:49:00,396.45,396.48,396.17,396.28,19635
2026-05-14 11:50:00,396.29,396.5,396.08,396.46,19945
2026-05-14 11:51:00,396.46,396.46,396.24,396.36,13846
2026-05-14 11:52:00,396.34,396.64,396.28,396.52,16784
2026-05-14 11:53:00,396.4901,396.65,396.38,396.505,14884
2026-05-14 11:54:00,396.525,397.0,396.435,396.95,32131
2026-05-14 11:55:00,396.94,397.3,396.935,397.3,31760
2026-05-14 11:56:00,397.26,398.0,397.255,398.0,35823
2026-05-14 11:57:00,397.96,398.23,397.82,398.17,38847
2026-05-14 11:58:00,398.17,398.39,398.07,398.185,59107
2026-05-14 11:59:00,398.22,398.34,398.1562,398.33,35845
2026-05-14 12:00:00,398.31,398.74,398.17,398.59,30920
2026-05-14 12:01:00,398.58,398.68,398.05,398.25,30154
2026-05-14 12:02:00,398.3,398.53,398.13,398.445,20720
2026-05-14 12:03:00,398.5,398.6,398.3511,398.56,22944
2026-05-14 12:04:00,398.56,398.88,398.5201,398.815,41208
2026-05-14 12:05:00,398.79,398.79,398.318,398.54,42827
2026-05-14 12:06:00,398.48,398.68,397.76,397.89,35560
2026-05-14 12:07:00,397.88,397.92,397.3627,397.75,20920
2026-05-14 12:08:00,397.8,397.87,397.6,397.74,17574
2026-05-14 12:09:00,397.77,397.84,397.55,397.7,20134
2026-05-14 12:10:00,397.665,397.9,397.61,397.62,16272
2026-05-14 12:11:00,397.61,397.88,397.55,397.84,12323
2026-05-14 12:12:00,397.7887,398.13,397.71,398.02,15561
